Freq.	V(n004)*I(R_load)
Step Information: Kv=100m  (Step: 1/5)
4.08414324324321e+04	-2.82221432653565e-03,1.56314002872170e-02
4.09415315315312e+04	-2.73199459142751e-03,1.64006322497521e-02
4.10416306306303e+04	-2.62379929381002e-03,1.72090850058657e-02
4.11417297297294e+04	-2.49576701800799e-03,1.80587682434794e-02
4.12418288288285e+04	-2.34586494782354e-03,1.89517878010861e-02
4.13419279279276e+04	-2.17187343925390e-03,1.98903489620601e-02
4.14420270270267e+04	-1.97136919261782e-03,2.08767596461697e-02
4.15421261261258e+04	-1.74170689389640e-03,2.19134334531295e-02
4.16422252252249e+04	-1.47999918271874e-03,2.30028925050402e-02
4.17423243243240e+04	-1.18309479044941e-03,2.41477700252088e-02
4.18424234234231e+04	-8.47554676836270e-04,2.53508125804733e-02
4.19425225225222e+04	-4.69625976897968e-04,2.66148819017196e-02
4.20426216216213e+04	-4.52135511877123e-05,2.79429561832269e-02
4.21427207207204e+04	4.30151087546637e-04,2.93381307452664e-02
4.22428198198195e+04	9.61343721019105e-04,3.08036179255137e-02
4.23429189189186e+04	1.55368451963783e-03,3.23427460432594e-02
4.24430180180177e+04	2.21297858615537e-03,3.39589572553519e-02
4.25431171171168e+04	2.94556028089716e-03,3.56558040938721e-02
4.26432162162159e+04	3.75834169422292e-03,3.74369444422942e-02
4.27433153153150e+04	4.65886566899977e-03,3.93061346680411e-02
4.28434144144141e+04	5.65536381714001e-03,4.12672205846983e-02
4.29435135135132e+04	6.75682001985948e-03,4.33241258652295e-02
4.30436126126123e+04	7.97303995187683e-03,4.54808374672494e-02
4.31437117117114e+04	9.31472722561152e-03,4.77413875616022e-02
4.32438108108105e+04	1.07935668144566e-02,5.01098313736245e-02
4.33439099099096e+04	1.24223164826113e-02,5.25902202520616e-02
4.34440090090087e+04	1.42149070260525e-02,5.51865691692864e-02
4.35441081081078e+04	1.61865522139226e-02,5.79028177277109e-02
4.36442072072069e+04	1.83538694150365e-02,6.07427835947419e-02
4.37443063063060e+04	2.07350119980206e-02,6.37101071116916e-02
4.38444054054051e+04	2.33498147096019e-02,6.68081856126698e-02
4.39445045045042e+04	2.62199533650430e-02,7.00400957438149e-02
4.40446036036033e+04	2.93691203247280e-02,7.34085017831746e-02
4.41447027027024e+04	3.28232173888307e-02,7.69155476185069e-02
4.42448018018014e+04	3.66105679115896e-02,8.05627296351582e-02
4.43449009009005e+04	4.07621501256022e-02,8.43507472837178e-02
4.44449999999996e+04	4.53118538685254e-02,8.82793275253894e-02
4.45450990990987e+04	5.02967631257006e-02,9.23470186693765e-02
4.46451981981978e+04	5.57574670352891e-02,9.65509483026503e-02
4.47452972972969e+04	6.17384022499078e-02,1.00886539035674e-01
4.48453963963960e+04	6.82882298040775e-02,1.05347174617307e-01
4.49454954954951e+04	7.54602498922608e-02,1.09923807564817e-01
4.50455945945942e+04	8.33128582103441e-02,1.14604497757503e-01
4.51456936936933e+04	9.19100477335145e-02,1.19373869394862e-01
4.52457927927924e+04	1.01321959977884e-01,1.24212471238031e-01
4.53458918918915e+04	1.11625489880446e-01,1.29096022048280e-01
4.54459909909906e+04	1.22904948394806e-01,1.33994519471312e-01
4.55460900900897e+04	1.35252786654979e-01,1.38871186169439e-01
4.56461891891888e+04	1.48770385025363e-01,1.43681221558078e-01
4.57462882882879e+04	1.63568909387677e-01,1.48370320851612e-01
4.58463873873870e+04	1.79770235422976e-01,1.52872914982222e-01
4.59464864864861e+04	1.97507939173289e-01,1.57110074956129e-01
4.60465855855852e+04	2.16928348437527e-01,1.60987011934741e-01
4.61466846846843e+04	2.38191644050489e-01,1.64390089238843e-01
4.62467837837834e+04	2.61472992102721e-01,1.67183243906762e-01
4.63468828828825e+04	2.86963676667179e-01,1.69203692602392e-01
4.64469819819816e+04	3.14872186209845e-01,1.70256768606961e-01
4.65470810810807e+04	3.45425183608378e-01,1.70109702180346e-01
4.66471801801798e+04	3.78868256837790e-01,1.68484114456290e-01
4.67472792792789e+04	4.15466301052326e-01,1.65046943714805e-01
4.68473783783780e+04	4.55503317598750e-01,1.59399460821169e-01
4.69474774774771e+04	4.99281323848702e-01,1.51063956361401e-01
4.70475765765762e+04	5.47117938997910e-01,1.39467594480746e-01
4.71476756756753e+04	5.99342030242467e-01,1.23922827727377e-01
4.72477747747744e+04	6.56286550084258e-01,1.03603655606474e-01
4.73478738738735e+04	7.18277339875078e-01,7.75168935507387e-02
4.74479729729726e+04	7.85616176682466e-01,4.44675130292189e-02
4.75480720720717e+04	8.58555644770491e-01,3.01704525984394e-03
4.76481711711708e+04	9.37262444524556e-01,-4.85659380574504e-02
4.77482702702699e+04	1.02176441164856e+00,-1.12364052534827e-01
4.78483693693690e+04	1.11187468234769e+00,-1.90878284522717e-01
4.79484684684681e+04	1.20708395717333e+00,-2.87103235545506e-01
4.80485675675672e+04	1.30640853380445e+00,-4.04607346161536e-01
4.81486666666663e+04	1.40817759210420e+00,-5.47611066312438e-01
4.82487657657654e+04	1.50973819028560e+00,-7.21049080318879e-01
4.83488648648645e+04	1.60705107283602e+00,-9.30591168657401e-01
4.84489639639635e+04	1.69414616630028e+00,-1.18257751818844e+00
4.85490630630626e+04	1.76240696958360e+00,-1.48379479664907e+00
4.86491621621617e+04	1.79966503878849e+00,-1.84097509593665e+00
4.87492612612608e+04	1.78912295949806e+00,-2.25983813446189e+00
4.88493603603599e+04	1.70821015836934e+00,-2.74342108446313e+00
4.89494594594590e+04	1.52764694875877e+00,-3.28937015260861e+00
4.90495585585581e+04	1.21129318181243e+00,-3.88586167972024e+00
4.91496576576572e+04	7.17815870768903e-01,-4.50600641670940e+00
4.92497567567563e+04	5.75794776132543e-03,-5.10119555274578e+00
4.93498558558554e+04	-9.56089867235895e-01,-5.59515814416481e+00
4.94499549549545e+04	-2.17178840826328e+00,-5.88261741011699e+00
4.95500540540536e+04	-3.59646293371719e+00,-5.83864805443068e+00
4.96501531531527e+04	-5.11706573210888e+00,-5.34480593763477e+00
4.97502522522518e+04	-6.54983978528083e+00,-4.33211167909922e+00
4.98503513513509e+04	-7.66944034962027e+00,-2.82757014514684e+00
4.99504504504500e+04	-8.27132323783067e+00,-9.77365192867605e-01
5.00505495495491e+04	-8.24383142059080e+00,9.77733560667807e-01
5.01506486486482e+04	-7.61011128640350e+00,2.77252490112748e+00
5.02507477477473e+04	-6.51413224815959e+00,4.19810996495070e+00
5.03508468468464e+04	-5.16175387607925e+00,5.15107282708816e+00
5.04509459459455e+04	-3.75331844621328e+00,5.63414526507780e+00
5.05510450450446e+04	-2.43908774859752e+00,5.72255113092840e+00
5.06511441441437e+04	-1.30605923950192e+00,5.52202513561365e+00
5.07512432432428e+04	-3.86939518156591e-01,5.13675431734662e+00
5.08513423423419e+04	3.22256510952500e-01,4.65245476285337e+00
5.09514414414410e+04	8.45369541147255e-01,4.13154266160945e+00
5.10515405405401e+04	1.21387367397020e+00,3.61514456983054e+00
5.11516396396392e+04	1.45952981383176e+00,3.12774209001826e+00
5.12517387387383e+04	1.61073051653602e+00,2.68203438222016e+00
5.13518378378374e+04	1.69117136460370e+00,2.28298880317943e+00
5.14519369369365e+04	1.71978930773623e+00,1.93084025981004e+00
5.15520360360356e+04	1.71128404136998e+00,1.62315062050323e+00
5.16521351351347e+04	1.67683368346493e+00,1.35614497452009e+00
5.17522342342338e+04	1.62480872119732e+00,1.12553639934808e+00
5.18523333333329e+04	1.56140022263014e+00,9.27008455755370e-01
5.19524324324320e+04	1.49113746467934e+00,7.56478022615649e-01
5.20525315315311e+04	1.41729818582139e+00,6.10222216989414e-01
5.21526306306302e+04	1.34222587460432e+00,4.84924343180321e-01
5.22527297297293e+04	1.26757127772922e+00,3.77673825155514e-01
5.23528288288284e+04	1.19447429315932e+00,2.85941767671915e-01
5.24529279279275e+04	1.12369999644483e+00,2.07545185177377e-01
5.25530270270266e+04	1.05573987891260e+00,1.40607496960906e-01
5.26531261261257e+04	9.90886943749075e-01,8.35195161550641e-02
5.27532252252247e+04	9.29291273677955e-01,3.49031140467571e-02
5.28533243243238e+04	8.71001065062218e-01,-6.42147140751866e-03
5.29534234234229e+04	8.15992869783848e-01,-4.14644094083953e-02
5.30535225225220e+04	7.64193833206048e-01,-7.10912390344633e-02
5.31536216216211e+04	7.15497999882071e-01,-9.60443179215893e-02
5.32537207207202e+04	6.69778223892522e-01,-1.16961133761839e-01
5.33538198198193e+04	6.26894823271670e-01,-1.34389872504823e-01
5.34539189189184e+04	5.86701823382620e-01,-1.48802620384257e-01
5.35540180180175e+04	5.49051416002217e-01,-1.60606543976639e-01
5.36541171171166e+04	5.13797099389703e-01,-1.70153353181982e-01
5.37542162162157e+04	4.80795845023936e-01,-1.77747312038340e-01
5.38543153153148e+04	4.49909548017217e-01,-1.83652024625239e-01
5.39544144144139e+04	4.21005952408120e-01,-1.88096189228935e-01
5.40545135135130e+04	3.93959193609910e-01,-1.91278484041690e-01
5.41546126126121e+04	3.68650063876374e-01,-1.93371721782913e-01
5.42547117117112e+04	3.44966079509088e-01,-1.94526388597101e-01
5.43548108108103e+04	3.22801408278409e-01,-1.94873663898419e-01
5.44549099099094e+04	3.02056700387132e-01,-1.94528002131032e-01
5.45550090090085e+04	2.82638854999822e-01,-1.93589344271894e-01
5.46551081081076e+04	2.64460745893441e-01,-1.92145015878494e-01
5.47552072072067e+04	2.47440923454155e-01,-1.90271359325164e-01
5.48553063063058e+04	2.31503305501422e-01,-1.88035140210956e-01
5.49554054054049e+04	2.16576865896260e-01,-1.85494761542971e-01
5.50555045045040e+04	2.02595327236237e-01,-1.82701313975485e-01
5.51556036036031e+04	1.89496861986612e-01,-1.79699485948656e-01
5.52557027027022e+04	1.77223804938097e-01,-1.76528353862801e-01
5.53558018018013e+04	1.65722378806414e-01,-1.73222069319291e-01
5.54559009009004e+04	1.54942434006730e-01,-1.69810457868375e-01
5.55559999999995e+04	1.44837203062112e-01,-1.66319541522719e-01
5.56560990990986e+04	1.35363069698621e-01,-1.62771995472453e-01
5.57561981981977e+04	1.26479352391199e-01,-1.59187547893082e-01
5.58562972972968e+04	1.18148101925766e-01,-1.55583330448965e-01
5.59563963963959e+04	1.10333912417545e-01,-1.51974185992817e-01
5.60564954954950e+04	1.03003745137813e-01,-1.48372939044484e-01
5.61565945945941e+04	9.61267644640403e-02,-1.44790633840711e-01
5.62566936936932e+04	8.96741852445738e-02,-1.41236744085922e-01
5.63567927927923e+04	8.36191308740317e-02,-1.37719357966221e-01
5.64568918918914e+04	7.79365013865217e-02,-1.34245341505489e-01
5.65569909909905e+04	7.26028508982718e-02,-1.30820482931027e-01
5.66570900900896e+04	6.75962737595068e-02,-1.27449620362385e-01
5.67571891891887e+04	6.28962988084950e-02,-1.24136754834306e-01
5.68572882882878e+04	5.84837911523254e-02,-1.20885150406525e-01
5.69573873873869e+04	5.43408609373394e-02,-1.17697422887245e-01
5.70574864864859e+04	5.04507786046047e-02,-1.14575618504764e-01
5.71575855855850e+04	4.67978961583830e-02,-1.11521283696847e-01
5.72576846846841e+04	4.33675740116136e-02,-1.08535527040519e-01
5.73577837837832e+04	4.01461129994451e-02,-1.05619074222149e-01
5.74578828828823e+04	3.71206911839961e-02,-1.02772316836883e-01
5.75579819819814e+04	3.42793050993406e-02,-9.99953557147575e-02
5.76580810810805e+04	3.16107151129807e-02,-9.72880393854691e-02
5.77581801801796e+04	2.91043946027480e-02,-9.46499982234015e-02
5.78582792792787e+04	2.67504826715415e-02,-9.20806747525049e-02
5.79583783783778e+04	2.45397401427979e-02,-8.95793505324763e-02
5.80584774774769e+04	2.24635085986707e-02,-8.71451700032763e-02
5.81585765765760e+04	2.05136722409033e-02,-8.47771616187051e-02
5.82586756756751e+04	1.86826223718826e-02,-8.24742565655698e-02
5.83587747747742e+04	1.69632243060109e-02,-8.02353053300309e-02
5.84588738738733e+04	1.53487865390239e-02,-7.80590923444674e-02
5.85589729729724e+04	1.38330320132556e-02,-7.59443489222431e-02
5.86590720720715e+04	1.24100713298850e-02,-7.38897646659278e-02
5.87591711711706e+04	1.10743777708457e-02,-7.18939975125891e-02
5.88592702702697e+04	9.82076400165782e-03,-6.99556825643143e-02
5.89593693693688e+04	8.64436033766433e-03,-6.80734398341422e-02
5.90594684684679e+04	7.54059446392621e-03,-6.62458810254079e-02
5.91595675675670e+04	6.50517250701230e-03,-6.44716154481277e-02
5.92596666666661e+04	5.53406136463585e-03,-6.27492551670853e-02
5.93597657657652e+04	4.62347220607556e-03,-6.10774194641341e-02
5.94598648648643e+04	3.76984506212138e-03,-5.94547386904676e-02
5.95599639639634e+04	2.96983442956562e-03,-5.78798575750425e-02
5.96600630630625e+04	2.22029582076703e-03,-5.63514380496092e-02
5.97601621621616e+04	1.51827319317400e-03,-5.48681616435598e-02
5.98602612612607e+04	8.60987199133904e-04,-5.34287314969795e-02
5.99603603603598e+04	2.45824199915930e-04,-5.20318740345664e-02
6.00604594594589e+04	-3.29674007681281e-04,-5.06763403389320e-02
6.01605585585580e+04	-8.67819800379307e-04,-4.93609072581635e-02
6.02606576576571e+04	-1.37078871806793e-03,-4.80843782778855e-02
6.03607567567562e+04	-1.84062787536323e-03,-4.68455841859918e-02
6.04608558558553e+04	-2.27926383399309e-03,-4.56433835543435e-02
6.05609549549544e+04	-2.68850997201713e-03,-4.44766630599505e-02
6.06610540540535e+04	-3.07007338331314e-03,-4.33443376651185e-02
6.07611531531526e+04	-3.42556133865601e-03,-4.22453506745275e-02
6.08612522522517e+04	-3.75648733723799e-03,-4.11786736847948e-02
6.09613513513508e+04	-4.06427677573598e-03,-4.01433064409659e-02
6.10614504504499e+04	-4.35027226024461e-03,-3.91382766122807e-02
6.11615495495490e+04	-4.61573858429816e-03,-3.81626394987214e-02
6.12616486486480e+04	-4.86186739492882e-03,-3.72154776782315e-02
6.13617477477471e+04	-5.08978156730628e-03,-3.62959006035722e-02
6.14618468468462e+04	-5.30053930649854e-03,-3.54030441568875e-02
6.15619459459453e+04	-5.49513799452796e-03,-3.45360701689683e-02
6.16620450450444e+04	-5.67451779896260e-03,-3.36941659094792e-02
6.17621441441435e+04	-5.83956505852571e-03,-3.28765435538912e-02
6.18622432432426e+04	-5.99111545990468e-03,-3.20824396317924e-02
6.19623423423417e+04	-6.12995701953247e-03,-3.13111144611494e-02
6.20624414414408e+04	-6.25683288238324e-03,-3.05618515724157e-02
6.21625405405399e+04	-6.37244394987659e-03,-2.98339571255218e-02
6.22626396396390e+04	-6.47745134743305e-03,-2.91267593231873e-02
6.23627387387381e+04	-6.57247874217287e-03,-2.84396078228194e-02
6.24628378378372e+04	-6.65811451995825e-03,-2.77718731493826e-02
6.25629369369363e+04	-6.73491383088243e-03,-2.71229461112250e-02
6.26630360360354e+04	-6.80340051142828e-03,-2.64922372205746e-02
6.27631351351345e+04	-6.86406889098506e-03,-2.58791761200937e-02
6.28632342342336e+04	-6.91738549008003e-03,-2.52832110168938e-02
6.29633333333327e+04	-6.96379061695721e-03,-2.47038081248791e-02
6.30634324324318e+04	-7.00369986901538e-03,-2.41404511165464e-02
6.31635315315309e+04	-7.03750554480610e-03,-2.35926405848081e-02
6.32636306306300e+04	-7.06557797234112e-03,-2.30598935155440e-02
6.33637297297291e+04	-7.08826675881492e-03,-2.25417427714041e-02
6.34638288288282e+04	-7.10590196640048e-03,-2.20377365871299e-02
6.35639279279273e+04	-7.11879521902628e-03,-2.15474380768559e-02
6.36640270270264e+04	-7.12724074411780e-03,-2.10704247535156e-02
6.37641261261255e+04	-7.13151635322919e-03,-2.06062880604773e-02
6.38642252252246e+04	-7.13188436557077e-03,-2.01546329156090e-02
6.39643243243237e+04	-7.12859247758785e-03,-1.97150772676525e-02
6.40644234234228e+04	-7.12187458214205e-03,-1.92872516650074e-02
6.41645225225219e+04	-7.11195154012107e-03,-1.88707988368113e-02
6.42646216216210e+04	-7.09903190750776e-03,-1.84653732861985e-02
6.43647207207201e+04	-7.08331262047651e-03,-1.80706408956389e-02
6.44648198198192e+04	-7.06497964116788e-03,-1.76862785442229e-02
6.45649189189183e+04	-7.04420856629581e-03,-1.73119737366323e-02
6.46650180180174e+04	-7.02116520107679e-03,-1.69474242436783e-02
6.47651171171165e+04	-6.99600610027195e-03,-1.65923377541630e-02
6.48652162162156e+04	-6.96887907849819e-03,-1.62464315378106e-02
6.49653153153147e+04	-6.93992369150762e-03,-1.59094321190743e-02
6.50654144144138e+04	-6.90927169024548e-03,-1.55810749615363e-02
6.51655135135129e+04	-6.87704744920641e-03,-1.52611041626719e-02
6.52656126126120e+04	-6.84336837062879e-03,-1.49492721586987e-02
6.53657117117111e+04	-6.80834526599693e-03,-1.46453394392523e-02
6.54658108108102e+04	-6.77208271609128e-03,-1.43490742716503e-02
6.55659099099093e+04	-6.73467941090268e-03,-1.40602524344468e-02
6.56660090090084e+04	-6.69622847053889e-03,-1.37786569600306e-02
6.57661081081075e+04	-6.65681774825971e-03,-1.35040778860052e-02
6.58662072072065e+04	-6.61653011667918e-03,-1.32363120150928e-02
6.59663063063056e+04	-6.57544373805624e-03,-1.29751626832823e-02
6.60664054054047e+04	-6.53363231962824e-03,-1.27204395360152e-02
6.61665045045038e+04	-6.49116535488638e-03,-1.24719583120974e-02
6.62666036036029e+04	-6.44810835147935e-03,-1.22295406351604e-02
6.63667027027020e+04	-6.40452304666122e-03,-1.19930138123469e-02
6.64668018018011e+04	-6.36046761084501e-03,-1.17622106400822e-02
6.65669009009002e+04	-6.31599684006738e-03,-1.15369692166185e-02
6.66669999999993e+04	-6.27116233789670e-03,-1.13171327611741e-02
6.67670990990984e+04	-6.22601268745314e-03,-1.11025494394148e-02
6.68671981981975e+04	-6.18059361402356e-03,-1.08930721951034e-02
6.69672972972966e+04	-6.13494813888405e-03,-1.06885585876649e-02
6.70673963963957e+04	-6.08911672477258e-03,-1.04888706355008e-02
6.71674954954948e+04	-6.04313741345741e-03,-1.02938746648221e-02
6.72675945945939e+04	-5.99704595593085e-03,-1.01034411638436e-02
6.73676936936930e+04	-5.95087593555108e-03,-9.91744464211796e-03
6.74677927927921e+04	-5.90465888454995e-03,-9.73576349486327e-03
6.75678918918912e+04	-5.85842439430263e-03,-9.55827987207508e-03
6.76679909909903e+04	-5.81220021968626e-03,-9.38487955228599e-03
6.77680900900894e+04	-5.76601237782495e-03,-9.21545182078891e-03
6.78681891891885e+04	-5.71988524160047e-03,-9.04988935215808e-03
6.79682882882876e+04	-5.67384162812731e-03,-8.88808809693954e-03
6.80683873873867e+04	-5.62790288254831e-03,-8.72994717234130e-03
6.81684864864858e+04	-5.58208895736406e-03,-8.57536875679310e-03
6.82685855855849e+04	-5.53641848753629e-03,-8.42425798821184e-03
6.83686846846840e+04	-5.49090886162948e-03,-8.27652286588157e-03
6.84687837837831e+04	-5.44557628917312e-03,-8.13207415577438e-03
6.85688828828822e+04	-5.40043586445898e-03,-7.99082529921650e-03
6.86689819819813e+04	-5.35550162697946e-03,-7.85269232476174e-03
6.87690810810804e+04	-5.31078661866361e-03,-7.71759376317076e-03
6.88691801801795e+04	-5.26630293811018e-03,-7.58545056536721e-03
6.89692792792786e+04	-5.22206179196873e-03,-7.45618602328162e-03
6.90693783783777e+04	-5.17807354359860e-03,-7.32972569345259e-03
6.91694774774768e+04	-5.13434775920378e-03,-7.20599732331673e-03
6.92695765765759e+04	-5.09089325151252e-03,-7.08493078005838e-03
6.93696756756750e+04	-5.04771812120908e-03,-6.96645798195273e-03
6.94697747747741e+04	-5.00482979615409e-03,-6.85051283209101e-03
6.95698738738732e+04	-4.96223506857682e-03,-6.73703115441130e-03
6.96699729729723e+04	-4.91994013033166e-03,-6.62595063195280e-03
6.97700720720714e+04	-4.87795060627833e-03,-6.51721074724445e-03
6.98701711711705e+04	-4.83627158595406e-03,-6.41075272476460e-03
6.99702702702696e+04	-4.79490765357663e-03,-6.30651947536851e-03
7.00703693693687e+04	-4.75386291648381e-03,-6.20445554265469e-03
7.01704684684677e+04	-4.71314103209053e-03,-6.10450705115375e-03
